source_id,split,text,emoji,label,intent_label,dissonance_label
train:553:3,train,and this one is friends with john leguizamo.,👋,Low,Introduce,Low
train:553:4,train,that's an excellent choice.,🌟,Low,Praise,Low
train:554:0,train,employees are allotted one bathroom break per shift.  you took one a little earlier.,📢,Low,Inform,Low
train:554:1,train,i know 'cause i wrote it down.,📖,Low,Explain,Low
train:554:3,train,what was it they said about rules?,🤔,Medium,Doubt,Medium
train:554:4,train,"that's right, rules are rules.",🤡,High,Taunt,High
train:554:5,train,you think this bothers me?,😕,Medium,Doubt,Medium
train:555:0,train,"okay, i have the papers all ready for both of you to sign.",📢,Low,Inform,Low
train:555:1,train,just as soon as ricky texts me your social security number.,⏰,Low,Arrange,Low
train:555:2,train,"hey, my boy ricky's got all my numbers.",📢,Low,Inform,Low
train:555:4,train,"i mean this kitchen, isn't it too open?",😕,Medium,Doubt,Medium
train:555:5,train,"i mean, you can be attacked from any direction here.",📖,Low,Explain,Low
train:560:0,train,i'm just not sure we're meant to be together.,ℹ️,Low,Inform,Low
train:560:1,train,"i totally understand, but i am sure and i'm the adult here, so why don't we go and talk about it in my car?",🎉,Low,Invite,Low
train:560:2,train,"whoa, whoa, whoa, mr. eastwick?",🤔,Medium,Doubt,Medium
train:560:3,train,"mr. thompson, uh, nice to s--see you.",👋,Low,Greet,Low
train:560:4,train,"you flunked me out of english class, and now you're flirting with my girl, son?",🤨,High,Criticize,High
train:560:6,train,"come on guys, no.",🚫,Medium,Prevent,Medium
train:560:8,train,no!,⛔,High,Oppose,High
train:560:9,train,"no. come on, put away your camera.",🗓️,Low,Arrange,Low
train:560:10,train,now brett's got to clean this up.,⏰,Low,Arrange,Low
train:560:11,train,there's nothing interesting here.,⚠️,Medium,Prevent,Medium
train:561:0,train,the comments are so mean.,🙄,High,Complain,High
train:561:1,train,"do i look like  a gigantic, red baby?",🤔,Medium,Doubt,Medium
train:561:2,train,no.,👎,High,Oppose,High
train:562:0,train,"oh, what's the hurry?",🫒,Low,Care,Low
train:562:1,train,bathroom. i'm off the clock.,ℹ️,Low,Inform,Low
train:562:2,train,"oh, you know what, restrooms are for customers only, and it doesn't appear that you've purchased anything.",📢,Low,Inform,Low
train:562:3,train,you're gonna pay for this tomorrow.,🛑,Medium,Warn,Medium
train:562:5,train,damn it.,😤,High,Complain,High
train:562:6,train,i hate you so much.,🤔,High,Criticize,High
train:563:0,train,"guys, thank you both so much for everything.",👍,Low,Thank,Low
train:563:1,train,so is everything okay with bo?,🫒,Low,Care,Low
train:563:4,train,"the dogs take care of the baby, and the baby grows up and takes care of the dogs.",📋,Low,Plan,Low
train:563:5,train,this is ding-dong. that's weed.,👋,Low,Introduce,Low
train:563:6,train,"this is richard, and that's snapdragon.",📛,Low,Introduce,Low
train:563:7,train,there goes my security deposit.,😤,High,Complain,High
train:563:8,train,"oh, yeah.",✅,Low,Acknowledge,Low
train:564:0,train,"wow, you guys really got all the dogs adopted.",🏆,Low,Praise,Low
train:564:3,train,i'm gonna call him on the-i'm gonna text him.,📅,Low,Plan,Low
train:564:4,train,"well, nice working with you.",🏆,Low,Praise,Low
train:564:5,train,it was nice working with you too.,🏆,Low,Praise,Low
train:564:6,train,okay.,👌,Low,Acknowledge,Low
train:564:7,train,"oh, the dogs are all gone?",👌,Low,Confirm,Low
train:564:8,train,yeah.,✅,Low,Acknowledge,Low
train:566:0,train,it's a... interesting costume.,🌟,Low,Praise,Low
train:566:2,train,"boots. yes, definitely the boots.",✅,Low,Agree,Low
train:566:4,train,"you guys, relax.",🧠,Low,Advise,Low
train:566:7,train,not so fast.,🚫,Medium,Prevent,Medium
train:567:0,train,"oh, uh, there was a stabbing at the kirkwood store.",📢,Low,Inform,Low
train:567:1,train,"well, that's boring, but, you know, i'm in town till tomorrow, so, you know, i'm free tonight if-i know it's last-minute, but...",🎉,Low,Invite,Low
train:567:3,train,"good. all right, well, then i'll pick you up after work.",🗺️,Low,Plan,Low
train:567:4,train,hey. to what do we owe this honor?,👋,Low,Greet,Low
train:567:5,train,"oh, um, well, i just came--",📖,Low,Explain,Low
train:567:9,train,"hey, did you see? i'm a hot dog.",😎,Medium,Flaunt,Medium
train:570:1,train,uh-huh.,👌,Low,Acknowledge,Low
train:570:2,train,this is great.,🏆,Low,Praise,Low
train:570:4,train,"yeah, totally.",👍,Low,Agree,Low
train:571:0,train,"attention, cloud 9 shoppers, i vant to suck your blood and test it for diabetes.",📝,Low,Inform,Low
train:571:1,train,at-home insulin kits are now half off.,ℹ️,Low,Inform,Low
train:571:2,train,are you looking for spook-tacular savings?,📝,Low,Inform,Low
train:571:3,train,because cloud 9 has it all.,ℹ️,Low,Inform,Low
train:571:4,train,"attention, shoppers, i vant to suck your blood.",📢,Low,Inform,Low
train:571:6,train,oh. everybody freeze!,📝,Low,Inform,Low
train:571:7,train,"well, sorry, i-i actually just meant the employees.",ℹ️,Low,Inform,Low
train:571:8,train,so...unfreeze.,ℹ️,Low,Inform,Low
train:571:9,train,you okay? you look sick.,🫒,Low,Care,Low
train:573:2,train,why would i steal a crate of fruit?,🤔,Medium,Doubt,Medium
train:573:3,train,"okay, i'm leaving.",🏃,Low,Leave,Low
train:573:6,train,that headpiece looks great on you.,👏,Low,Praise,Low
train:573:7,train,oh. thank you.,🙏,Low,Thank,Low
train:574:1,train,"oh, uh, who do you think stole the produce?",❓,Low,Asking for opinions,Low
train:574:3,train,really?,👌,Low,Confirm,Low
train:574:6,train,"i think so, yeah.",👍,Low,Agree,Low
train:575:0,train,yes.,👌,Low,Acknowledge,Low
train:575:3,train,stop interrogating yourself.,🛑,Medium,Prevent,Medium
train:578:1,train,we'll get their uglies. good idea.,🌟,Low,Praise,Low
train:578:3,train,"there's a slit between the meat and the bun, if you could just snake your hand in.",🥺,Low,Ask for help,Low
train:578:6,train,we need to come up with some kind of plan.,💡,Low,Advise,Low
train:578:7,train,this place is lame on a stick.,😮‍💨,High,Complain,High
train:578:8,train,seriously?,🤨,Medium,Doubt,Medium
train:579:2,train,"well, you've been acting weird and avoiding me all day.",🤨,High,Criticize,High
train:579:3,train,"no, i haven't.",🙅,High,Oppose,High
train:579:4,train,"i've just been keeping my head down, keeping my mind on work, you know.",📖,Low,Explain,Low
train:580:2,train,this one looks like matthew mcconaughey.,😜,Low,Joke,Low
train:580:4,train,how about you take one of the nicer-looking grapefruit?,☝️,Low,Advise,Low
train:580:5,train,"well, then if you don't care what it looks like, you can just take one of these.",☝️,Low,Advise,Low
train:580:6,train,i just want you to be able to go trick-or-treating with your son.,📖,Low,Explain,Low
train:581:0,train,that's narrow.,😮‍💨,High,Complain,High
train:581:1,train,where are your bathrooms?,🙋,Low,Ask for help,Low
train:581:5,train,"hey, bobby.",👋,Low,Greet,Low
train:581:6,train,i finished marking down the clearance items.,ℹ️,Low,Inform,Low
train:581:7,train,great!,👏,Low,Praise,Low
train:581:8,train,why don't you work on the shrink reports?,📅,Low,Arrange,Low
train:581:9,train,"oh, yeah, kelly. she's the best.",🌟,Low,Praise,Low
train:581:10,train,she was so nice to you.,🌟,Low,Praise,Low
train:581:11,train,she's nice...,🏆,Low,Praise,Low
train:582:0,train,what happened to your costume?,🛡️,Low,Care,Low
train:582:1,train,i just didn't feel like wearing it anymore.,🙄,High,Complain,High
train:582:2,train,emma wants to hang out with her friends tonight instead of me.,😤,High,Complain,High
train:582:3,train,"oh, that's a bummer.",🥹,Low,Comfort,Low
train:582:4,train,"but it's, you know-it's normal, right?",🫐,Low,Comfort,Low
train:582:5,train,"yeah, i guess. it's--",👌,Low,Acknowledge,Low
train:582:8,train,i should probably get back out there.,🏃,Low,Leave,Low
train:583:3,train,"i mean, if you want to.",📖,Low,Explain,Low
train:583:7,train,what are you in?,🧡,Low,Care,Low
train:583:8,train,the fact that it's german is irrelevant.,💡,Low,Explain,Low
train:583:9,train,"oh, this just keeps getting better.",😤,High,Complain,High
train:584:0,train,"if we line up the voters this way, they'll be shuttled towards the impulse buys.",🛑,Medium,Warn,Medium
train:584:1,train,"there are going to be millions of new customers in here, and you're focused on the chewing gum?",😕,Medium,Doubt,Medium
train:584:2,train,"why not funnel them towards, i don't know, the big-ticket stuff?",☝️,Low,Advise,Low
train:584:3,train,it's not even 7:00. that's too many meals.,😏,High,Taunt,High
train:584:4,train,it's 7:00. we should open.,ℹ️,Low,Inform,Low
train:584:5,train,good idea. i'm on it.,👋,Low,Leave,Low
train:584:7,train,"no, i'm in charge.",🙅,High,Oppose,High
train:584:8,train,i get to let the voters in.,ℹ️,Low,Inform,Low
train:584:9,train,"yeah, but i already put in the first three digits.",📝,Low,Inform,Low
train:584:10,train,"no!   great. three wrong codes, so now we have to wait five minutes before we can try again.",🙄,High,Complain,High
train:584:11,train,"yeah. thanks, dina.",😏,High,Taunt,High
train:584:12,train,i'm sorry. it'll be a few minutes.,😔,Low,Apologise,Low
train:587:2,train,they're actually using the nickname his opponent gave him.,💬,Low,Explain,Low
train:587:3,train,"glenn, it just seems really shady.",📝,Low,Inform,Low
train:587:4,train,are they even allowed to do this?,😕,Medium,Doubt,Medium
train:587:6,train,see? relax.,🫐,Low,Comfort,Low
train:587:8,train,"by the way, the answer was the building got an f in tornado preparedness.",📝,Low,Inform,Low
train:587:9,train,the inspector says this place is a house of cards.,ℹ️,Low,Inform,Low
train:589:0,train,beep. beep. java truck comin' through.,🤣,Low,Joke,Low
train:589:1,train,what're you doing?,🫒,Low,Care,Low
train:589:2,train,american coffee for these american heroes.,ℹ️,Low,Inform,Low
train:589:3,train,"actually, the beans are from rwanda, but the water's from the good ol' faucet in the men's room.",👋,Low,Introduce,Low
train:589:4,train,"well, as i'm sure syd here will tell you, you can't give poll workers gifts.",ℹ️,Low,Inform,Low
train:589:5,train,"actually, i usually have a danish with my coffee.",ℹ️,Low,Inform,Low
train:589:6,train,"fine, i guess i'll go buy myself a danish.",🚪,Low,Leave,Low
train:589:7,train,could you move?,🙋,Low,Ask for help,Low
train:589:8,train,i'm not the one throwing myself at syd like some kind of cigarette girl.,⛔,High,Oppose,High
train:589:9,train,i didn't do it! you did it with your tushy!,🤨,High,Criticize,High
train:589:10,train,damn it. distract them.,⏰,Low,Arrange,Low
train:591:0,train,"oh, these are just for people who voted.",📛,Low,Introduce,Low
train:591:1,train,"i would, but i just don't like any of the candidates.",ℹ️,Low,Inform,Low
train:591:2,train,i'm not just trying to collect stickers.,👎,High,Oppose,High
train:591:4,train,"oh, my god-is that james brolin?",👌,Low,Confirm,Low
train:591:8,train,"sir, you know who james brolin is, right?",✅,Low,Confirm,Low
train:592:0,train,"oh, yeah. that's drying up real nice.",👏,Low,Praise,Low
train:592:1,train,did you write yourself in for attorney general?,🫒,Low,Care,Low
train:592:4,train,"there's, like, 50 ballots here.",ℹ️,Low,Inform,Low
train:592:5,train,"that could change the outcome of a close election, and missouri's a swing state, so we could be changing the course of history.",ℹ️,Low,Inform,Low
train:592:6,train,"right now, you and i could be setting into effect a chain of events that could cause the colonization of mars or world war iii and billions of innocent deaths.",⚠️,Medium,Warn,Medium
train:592:8,train,we need to speed this up.,📝,Low,Inform,Low
train:593:3,train,what? no. we're making the pamphlet.,🙅,High,Oppose,High
train:593:5,train,i feel like he's mocking us.,🙄,High,Complain,High
train:593:6,train,"ooh, what about palatino?",💡,Low,Advise,Low
train:593:7,train,"oh, palatino's nice, actually.",✅,Low,Agree,Low
train:594:0,train,guess who got a sticker.,💸,Medium,Flaunt,Medium
train:594:1,train,"oh, my god, really?",👌,Low,Confirm,Low
train:594:2,train,yeah.,✅,Low,Acknowledge,Low
train:594:3,train,i appreciate it.,🙏,Low,Thank,Low
train:596:1,train,"you know what, i'm fed up with these corporate fat cats too.",😤,High,Complain,High
train:596:2,train,thank you very much. i appreciate it.,👍,Low,Thank,Low
train:598:0,train,"yeah, it's okay.",🤝,Low,Agree,Low
train:598:1,train,"we just wanted to make sure there were enough poll workers out there, 'cause, you know, we wouldn't want any voter fraud to happen.",💬,Low,Explain,Low
train:598:3,train,"i mean, it's not worth the penalty of, um...",💬,Low,Explain,Low
train:598:4,train,"$10,000 and five years in prison.",📢,Low,Inform,Low
train:598:5,train,what's five years in prism?,😕,Medium,Doubt,Medium
train:598:6,train,let him answer.,⏰,Low,Arrange,Low
train:598:7,train,prison.,📝,Low,Inform,Low
train:601:0,train,"hey... you've been to prison, right?",🤝,Low,Confirm,Low
train:601:1,train,"yeah. i mean, like, barely.",🤝,Low,Agree,Low
train:601:4,train,"oh. well, that's good.",🏆,Low,Praise,Low
train:601:5,train,"no, that's bad.",👎,High,Oppose,High
train:601:6,train,oh.,✅,Low,Acknowledge,Low
train:601:9,train,"okay, well, if it were me, i guess i'd get my partner to confess on tape.",📢,Low,Inform,Low
train:601:10,train,"that way, if it went south, you could trade that in for a reduced sentence.",📢,Low,Inform,Low
train:601:11,train,that's what my mom did to me.,📢,Low,Inform,Low
train:601:12,train,huh.,👌,Low,Acknowledge,Low
train:601:13,train,okay.,🤝,Low,Acknowledge,Low
train:601:14,train,thanks.,💛,Low,Thank,Low
train:602:0,train,"hey, marcus. you've been to prison, right?",👌,Low,Confirm,Low
train:602:1,train,oh-ho-ho. look who's in demand today.,💸,Medium,Flaunt,Medium
train:603:1,train,she's super cute.,👏,Low,Praise,Low
train:603:2,train,"yeah, she's really cute for jonah.",✅,Low,Agree,Low
train:603:3,train,"oh, yeah. they've had sex, like, 11 times.",✅,Low,Agree,Low
train:603:5,train,"you okay, sweetie? you seem stressed.",🫒,Low,Care,Low
train:603:6,train,my shoulders are so tight.,🙄,High,Complain,High
train:603:7,train,what are you doing?,😕,Medium,Doubt,Medium
train:603:8,train,i was trying to feel your breasts.,💡,Low,Explain,Low
train:603:9,train,maybe he's drunk.,🤣,Low,Joke,Low
train:603:10,train,there's a lot of drunk people here.,📢,Low,Inform,Low
train:606:0,train,i'm sorry. i didn't know naomi was coming in today.,🙏,Low,Apologise,Low
train:606:1,train,"no, it's-i mean, it's totally fine.",💡,Low,Explain,Low
train:606:4,train,oh.,👌,Low,Acknowledge,Low
train:606:5,train,is that something that i'm supposed to inform you about or?,🤔,Medium,Doubt,Medium
train:606:6,train,"no! no, i don't care.",🙅,High,Oppose,High
train:606:7,train,i was just making conversation.,💬,Low,Explain,Low
train:606:8,train,so the new shift starts soon.,📝,Low,Inform,Low
train:606:9,train,marcus?,😕,Medium,Doubt,Medium
train:606:10,train,"yeah. well, you were busy, and, you know, i figured your shift is over, so...",💬,Low,Explain,Low
train:606:11,train,"yeah. yeah, no. cool.",✅,Low,Acknowledge,Low
train:606:12,train,"okay, then, i'm gonna clock out.",📅,Low,Plan,Low
train:606:13,train,put me down!,⏰,Low,Arrange,Low
train:606:14,train,he's such an idiot.,😮‍💨,High,Complain,High
train:608:0,train,"you know, that's funny, because i distinctly remembered you destroying the ballots, glenn sturgis.",🤔,High,Criticize,High
train:608:1,train,"well, that's really funny, because how could i have?",🤨,Medium,Doubt,Medium
train:608:2,train,i was in my office all day long...,📝,Low,Inform,Low
train:608:3,train,excuse me.,✨,Low,Greet,Low
train:608:4,train,just wanted to let you know i voted.,📢,Low,Inform,Low
train:609:1,train,we did it! we got langham elected!,📝,Low,Inform,Low
train:609:2,train,ames! did you see?,✅,Low,Confirm,Low
train:609:3,train,i know! it's amazing!,👏,Low,Praise,Low
train:609:4,train,"oh, it's such a rush. thank you for involving me.",👍,Low,Thank,Low
train:609:5,train,"no, thank you! we made a good team.",👍,Low,Thank,Low
train:609:6,train,"ew, no. marcus, what the hell?",⚠️,Medium,Prevent,Medium
train:609:7,train,"what? i thought this was, like, a flirty thing we were doing.",📖,Low,Explain,Low
train:609:8,train,i totally misread that. ugh.,📖,Low,Explain,Low
train:609:9,train,"i mean, it's okay. i just--i was just startled.",💡,Low,Explain,Low
train:609:10,train,i was just a little-marcus!,🚫,Medium,Prevent,Medium
train:610:0,train,we're missing 53 ballots.,ℹ️,Low,Inform,Low
train:610:1,train,really?,🤨,Medium,Doubt,Medium
train:613:0,train,"ugh, what is the point of these people?",🙄,High,Complain,High
train:613:1,train,"they're so bad, they make jonah look competent.",🙄,High,Complain,High
train:613:2,train,i know.,🤝,Low,Acknowledge,Low
train:613:3,train,this is the grimmest year ever.,🙄,High,Complain,High
train:613:5,train,you want in on this action?,🍽️,Low,Invite,Low
train:613:12,train,"oh, i'm jonah.",🤣,Low,Joke,Low
train:613:13,train,i'm too proper to gamble.,🙄,High,Taunt,High
train:613:14,train,where's me monocle? mm-kay.,🤣,Low,Joke,Low
train:613:15,train,i eat macadamia nuts out of jar inside of other jar.,🤣,Low,Joke,Low
train:613:18,train,rashface?,👌,Low,Confirm,Low
train:613:19,train,"yeah, well, he's not british either.",⛔,High,Oppose,High
train:616:1,train,he's a legend.,🌟,Low,Praise,Low
train:616:2,train,you sound really qualified.,🏆,Low,Praise,Low
train:616:3,train,"well, so i have the job?",🤝,Low,Confirm,Low
train:616:4,train,"well, not yet, my fat red friend.",⛔,High,Oppose,High
train:617:3,train,we should-we should do another round.,🧠,Low,Advise,Low
train:617:4,train,"oh! oh, hey! uh, we should do a pool.",🧠,Low,Advise,Low
train:617:5,train,i won.,💸,Medium,Flaunt,Medium
train:619:0,train,"look, why don't you just try to move the boxes closer to the shelf and see if that doesn't make it easier?",🧠,Low,Advise,Low
train:619:1,train,you mean do it your way.,✅,Low,Confirm,Low
train:619:2,train,"no, i mean do it the way literally anybody older than 12 would do this.",📖,Low,Explain,Low
train:619:5,train,"well, stop buying pans that i can't get wet!",🤨,High,Criticize,High
train:619:6,train,"uh, it's a-it's a professional dispute.",💬,Low,Explain,Low
train:619:7,train,thank you for that.,👍,Low,Thank,Low
train:620:0,train,ignore me. just doing some research.,📢,Low,Inform,Low
train:620:3,train,"uh, just out of curiosity, how long were you at your previous job?",🫒,Low,Care,Low
train:620:5,train,i just couldn't help but notice you're getting a little frustrated over here.,🛡️,Low,Care,Low
train:620:6,train,"oh, well, we will be sorry to lose you...",🫐,Low,Comfort,Low
train:621:0,train,"um, do you have a sec to talk?",📩,Low,Invite,Low
train:621:1,train,"oh, yeah, sure.",👍,Low,Agree,Low
train:621:3,train,"um, here?",✅,Low,Confirm,Low
train:621:7,train,"well, i was just wondering if there was any way that we could switch around adam's schedule just so that we're not on the same shifts.",🧠,Low,Advise,Low
train:621:9,train,not that things are bad.,📖,Low,Explain,Low
train:621:12,train,"well, you were absolutely no help there.",🤔,High,Criticize,High
train:623:0,train,glenn said the weirdest thing to me.,😤,High,Complain,High
train:623:4,train,"anyways, uh, i-i'm gonna go.",🚪,Low,Leave,Low
train:623:6,train,why are there all these chairs?,😮‍💨,High,Complain,High
train:623:7,train,stupid temps.,😤,High,Complain,High
train:623:8,train,"look, the reason they're all eager to get away is because they all agree with glenn.",💡,Low,Explain,Low
train:624:0,train,"i was just opening up some shampoo boxes, and i think i extended my box cutter too much.",📝,Low,Inform,Low
train:624:1,train,so it's kind of a mess. who do i call to clean that up?,🚨,Low,Ask for help,Low
train:624:2,train,okay.,✅,Low,Acknowledge,Low
train:624:5,train,i... okay.,🤝,Low,Acknowledge,Low
train:624:6,train,"i don't get it, but it's great.",🌟,Low,Praise,Low
train:625:0,train,"oh, well, that looks like absolute crap.",😮‍💨,High,Complain,High
train:625:1,train,"listen, so, um, i'm not supposed to tell you this, but it's actually after 3:00, so if you quit now, they got to pay you for a full day.",ℹ️,Low,Inform,Low
train:626:0,train,hey.,😊,Low,Greet,Low
train:626:1,train,my name's jonah.,😜,Low,Joke,Low
train:626:2,train,i couldn't possibly wager on people quitting their jobs.,🤣,Low,Joke,Low
train:626:3,train,"you were trying to make him quit, which is so much more awesome.",🤨,High,Criticize,High
train:626:4,train,i wasted a lot of good years.,🙄,High,Complain,High
train:627:0,train,you have to be ready for anything because the questions are gonna be coming fast and furious.,ℹ️,Low,Inform,Low
train:627:2,train,"hi, glenn! he's a horse!",👋,Low,Greet,Low
train:628:0,train,"hey, man, what you into?",🧡,Low,Care,Low
train:628:1,train,what do you love? what do you hate?,🫒,Low,Care,Low
train:628:2,train,let's do hate first.,☝️,Low,Advise,Low
train:628:5,train,i guess not seeing my son all day.,😤,High,Complain,High
train:633:1,train,one of the temporary workers quit.,ℹ️,Low,Inform,Low
train:633:2,train,"but, you know, it happens all the time, right?",💛,Low,Comfort,Low
train:633:3,train,"these guys quit early. yeah, i know. it's-i'm just disappointed 'cause i hired them from my church's last chances program.",😤,High,Complain,High
train:634:0,train,these poor souls are just looking for a break and you turned this into thunderdome.,🤨,High,Criticize,High
train:634:3,train,what do you mean by flushed? do you mean tired?,✅,Low,Confirm,Low
train:634:5,train,"oh, my back hurts.",😮‍💨,High,Complain,High
train:634:6,train,that table in the photo lab is really uncomfortable.,😮‍💨,High,Complain,High
train:634:7,train,the photo lab?,😕,Medium,Doubt,Medium
train:637:0,train,"hey! isaac. hey, hey.",👋,Low,Greet,Low
train:637:1,train,"yeah, well i can't go home till 7:00, or my mom will know i quit another job.",📖,Low,Explain,Low
train:637:2,train,i wanted to give you this.,📢,Low,Inform,Low
train:637:3,train,it--it belongs in your hands way more than mine.,💬,Low,Explain,Low
train:637:4,train,thank you.,👍,Low,Thank,Low
train:638:0,train,get that camera out my face.,🛑,Medium,Warn,Medium
train:638:1,train,i'm okay.,🤝,Low,Acknowledge,Low
train:638:2,train,"i think i hit something with my car, but i was too tired to check.",🙄,High,Complain,High
train:638:3,train,black friday is the most important day of the year.,📢,Low,Inform,Low
train:638:4,train,and the key to getting through it is to stay calm.,📝,Low,Inform,Low
train:638:5,train,you can stay george w. bush cool.,💡,Low,Advise,Low
train:638:7,train,"no, why do i keep saying 9/11?",🙄,High,Complain,High
train:638:8,train,what's 9/11?,🧡,Low,Care,Low
train:638:9,train,"today, you need to prepare for the worst.",📝,Low,Inform,Low
train:638:10,train,"if you find yourself in a jam, remember the word act: assess, communicate, take action.",ℹ️,Low,Inform,Low
train:638:11,train,assess: assess the situation.,📝,Low,Inform,Low
train:638:12,train,communicate: communicate.,ℹ️,Low,Inform,Low
train:638:13,train,take action: take action.,📢,Low,Inform,Low
train:638:14,train,"all right, i want a minimum of five employees in each zone, eight in electronics, obviously in rolling, two-person pigeon teams.",⏰,Low,Arrange,Low
train:638:15,train,we'll assimilate any dead stock for tkts at the end of the day.,ℹ️,Low,Inform,Low
train:638:16,train,"jonah, can you please be in charge of tracking the upts and logging them in the t7?",🗓️,Low,Arrange,Low
train:638:17,train,"yes, i certainly can.",🤝,Low,Agree,Low
train:638:18,train,i just made that up. you're on spills and trash.,📅,Low,Arrange,Low
train:639:0,train,it's a fire hazard.,⚠️,Medium,Warn,Medium
train:639:1,train,"also, if anyone finds a green hair thingy, it's mine.",ℹ️,Low,Inform,Low
train:639:2,train,"hey, any way you guys could set aside one of those 60-inch flat-screens for me?",🚨,Low,Ask for help,Low
train:639:3,train,"so no, i can't.",🚫,Low,Refuse,Low
train:640:0,train,"hey, tate, how's it going?",🫒,Low,Care,Low
train:640:4,train,"oh, okay.",🤝,Low,Acknowledge,Low
train:640:5,train,have you had anything to drink today?,🫒,Low,Care,Low
train:640:6,train,i think you'll be fine.,🥹,Low,Comfort,Low
train:641:0,train,why pretend when you could really just not be here?,🤔,Medium,Doubt,Medium
train:641:1,train,"you know, everybody here is so jaded.",💬,Low,Explain,Low
train:641:2,train,this is exciting! this is fun.,👏,Low,Praise,Low
train:641:4,train,"wow, i just got really nauseous all of a sudden.",😮‍💨,High,Complain,High
train:641:5,train,"i'm so sorry. that's, like, a reflex a mine.",😔,Low,Apologise,Low
train:641:7,train,finish this.,📅,Low,Arrange,Low
train:643:3,train,"no, i can't-i can't hear you.",😮‍💨,High,Complain,High
train:643:6,train,"attention, cloud 9 shoppers.",📝,Low,Inform,Low
train:643:7,train,apparently black friday has begun.,📢,Low,Inform,Low
train:643:8,train,from all of us here at cloud 9.,📢,Low,Inform,Low
train:645:0,train,"attention, shoppers.",📢,Low,Inform,Low
train:645:1,train,cloud 9 brand tablets are half off.,📢,Low,Inform,Low
train:645:2,train,the halo fog has an hd display and boasts a battery life of about 45 minutes.,📢,Low,Inform,Low
train:645:3,train,"hey, i need you to work the register while tim's in the bathroom.",⏰,Low,Arrange,Low
train:645:4,train,"nah, i don't do registers.",🙅,Low,Refuse,Low
train:645:5,train,"it's all hands on deck, so quit your myspacing and get on the register.",📅,Low,Arrange,Low
train:645:6,train,that's an order.,🔥,Low,Emphasize,Low
train:645:7,train,all right.,🤝,Low,Agree,Low
train:645:8,train,"fine, but the second you're done, i want you on register three.",⏰,Low,Arrange,Low
train:645:10,train,you can also view thousands of movies on the halo fog.,ℹ️,Low,Inform,Low
train:645:11,train,i will now list some of the movies that are probably on there.,📢,Low,Inform,Low
train:645:12,train,that's a good movie.,👏,Low,Praise,Low
train:646:0,train,"excuse me, do you have any more of these espresso makers in the back?",🚨,Low,Ask for help,Low
train:646:1,train,"i think so, yeah.",🤝,Low,Agree,Low
train:646:2,train,"okay, could you get me one?",🥺,Low,Ask for help,Low
train:646:3,train,"yeah, a lot of people need stuff right now.",📖,Low,Explain,Low
train:646:4,train,how do we decide who to help first?,😮‍💨,High,Complain,High
train:647:1,train,"um, do you have any extra pregnancy tests back here?",🚨,Low,Ask for help,Low
train:647:2,train,of course. why do you need them?,🛡️,Low,Care,Low
train:647:4,train,didn't think you had it in you.,🙄,High,Taunt,High
train:648:0,train,"oh, i'm looking for a little girl.",🙋,Low,Ask for help,Low
train:648:1,train,she has a big bow in her hair.,👋,Low,Introduce,Low
train:648:2,train,she's carrying a baby fashion girl.,🤝,Low,Introduce,Low
train:648:3,train,"okay, relax, we're gonna find her.",💛,Low,Comfort,Low
train:648:4,train,"the important thing to do, though, is stay calm.",🧠,Low,Advise,Low
train:648:6,train,thank god.,👍,Low,Thank,Low
train:649:0,train,but we don't know.,📝,Low,Inform,Low
train:649:1,train,what are you still doing here?,🤨,High,Criticize,High
train:649:2,train,you're supposed to be on the register.,🤔,High,Criticize,High
train:649:3,train,you said i could finish the announcement.,📖,Low,Explain,Low
train:649:4,train,"yeah, that was ten minutes ago.",🤨,High,Criticize,High
train:649:5,train,it's a very long announcement.,📖,Low,Explain,Low
train:650:2,train,i was just checking out the fliers here.,📖,Low,Explain,Low
train:650:4,train,i am not pregnant.,ℹ️,Low,Inform,Low
train:650:5,train,"oh, i'm so sorry-or happy for you.",💛,Low,Comfort,Low
train:650:7,train,"well, it's complicated, 'cause, you know, at first i was really panicked, and, i don't know, i started having other feelings...",💡,Low,Explain,Low
train:650:8,train,"okay, dick, sorry i'm boring you.",🥺,Low,Apologise,Low
train:651:0,train,"okay, everyone, here's the sitch: it appears that everyone in the store got very ill from food poisoning, probably from our potluck.",ℹ️,Low,Inform,Low
train:651:4,train,"oh, i like this store.",🌟,Low,Praise,Low
train:651:5,train,i'm one of those people who hates being sick.,😮‍💨,High,Complain,High
train:651:6,train,i need you to cross-check housewares.,📢,Low,Inform,Low
train:651:7,train,"heather and brett, you guys are on opposite puking cycles, right?",✅,Low,Confirm,Low
train:651:8,train,so you can switch off.,💡,Low,Advise,Low
train:651:9,train,"and, um, myrtle, i'm gonna need you to start folding, like, 1,000 times faster.",⏰,Low,Arrange,Low
train:652:0,train,and then there's the one where tom hanks is in the airport the whole time.,📝,Low,Inform,Low
train:652:1,train,"honestly, i checked out on that one.",ℹ️,Low,Inform,Low
train:652:2,train,i didn't.,ℹ️,Low,Inform,Low
train:652:3,train,"ugh, i don't feel so hot.",ℹ️,Low,Inform,Low
train:652:4,train,"i got to take a break, y'all.",📢,Low,Inform,Low
train:652:5,train,"if you're done with the announcement, register three could use a hand.",🚨,Low,Ask for help,Low
train:652:6,train,"don't forget about  polar express.  merry christmas, kids.",ℹ️,Low,Inform,Low
train:652:7,train,it's a nightmare.,ℹ️,Low,Inform,Low
