source_id,split,text,emoji,label,intent_label,dissonance_label
train:832:9,train,"howard, nice to meet you. and you are?",✨,Greet,Greet,Low
train:832:10,train,an actual real scientist.,🤝,Introduce,Introduce,Low
train:833:0,train,you're making eggs for breakfast?,🤝,Confirm,Confirm,Low
train:833:1,train,"this isn't breakfast, it's an experiment.",⛔,Oppose,Oppose,High
train:833:2,train,sounds yummy.,🌟,Praise,Praise,Low
train:833:5,train,"you know, i'm sure if you just apologize to gablehauser he'd give your job back.",🧠,Advise,Advise,Low
train:833:6,train,i don't want my job back.,🙅,Refuse,Refuse,Low
train:833:7,train,i've spent three and a half years staring at grease boards full of equations.,😮‍💨,Complain,Complain,High
train:833:8,train,okay. i’ll let you get back to fixing your eggs.,👋,Leave,Leave,Low
train:833:9,train,and we all thank you.,👍,Thank,Thank,Low
train:835:0,train,how come you didn't go in to work today?,🛡️,Care,Care,Low
train:835:1,train,"so you got canned, huh?",✅,Confirm,Confirm,Low
train:835:2,train,theoretical physicists do not get canned.,🙅,Oppose,Oppose,High
train:835:3,train,maybe it's for the best.,💛,Comfort,Comfort,Low
train:835:4,train,not unless the doors are connected by relays.,⛔,Oppose,Oppose,High
train:835:7,train,"slow down. slow down. please, slow down.",⏰,Arrange,Arrange,Low
train:835:8,train,you're not leaving enough space between cars.,⚠️,Warn,Warn,Medium
train:835:9,train,"no, no, let me do the math for you.",⛔,Oppose,Oppose,High
train:835:11,train,is your body mass somehow tied into your self-worth?,❓,Asking for opinions,Asking for opinions,Low
train:835:12,train,"well, yeah.",👍,Agree,Agree,Low
train:836:0,train,sheldon: this is great.,🏆,Praise,Praise,Low
train:836:2,train,"and thank you, ordinary person.",💛,Thank,Thank,Low
train:836:3,train,"no. no, not really.",👎,Oppose,Oppose,High
train:836:4,train,"yes, but anyone who knows anything about bacterial growth knows to pick up their refrigerated foods on the way out.",👍,Agree,Agree,Low
train:836:6,train,"no, this is fun.",👎,Oppose,Oppose,High
train:837:1,train,tomorrow we can go to one of those warehouse stores.,🧠,Advise,Advise,Low
train:837:3,train,are you sure? there are a lot of advantages to buying in bulk.,🤔,Doubt,Doubt,Medium
train:837:5,train,you want me to buy 30 years' worth of tampons?,😕,Doubt,Doubt,Medium
train:837:8,train,"okay, no warehouse store, but we're still on for putt-putt golf, right?",🤝,Confirm,Confirm,Low
train:838:0,train,"hey, i just ran into penny. she seemed upset about something.",👋,Greet,Greet,Low
train:838:1,train,i marked the calendar for future reference.,ℹ️,Inform,Inform,Low
train:838:2,train,what's with the fish?,🤔,Doubt,Doubt,Medium
train:838:3,train,it's an experiment.,📛,Introduce,Introduce,Low
train:838:7,train,"oh, no, no, no. no, i have too much to do.",🤷,Refuse,Refuse,Low
train:838:10,train,"i also have an idea for a bulk, mail-order feminine hygiene company.",📅,Plan,Plan,Low
train:839:2,train,mommy?,🤨,Doubt,Doubt,Medium
train:839:3,train,"hi, baby.",😊,Greet,Greet,Low
train:839:4,train,"oh, you got yourself a loom. how nice.",🏆,Praise,Praise,Low
train:839:5,train,leonard called me.,📝,Inform,Inform,Low
train:839:6,train,"i know, but why?",🤨,Doubt,Doubt,Medium
train:839:7,train,because one of the great minds of the 21 st century is raising glow-in-the-dark fish and weaving serapes.,💡,Explain,Explain,Low
train:839:8,train,this is not a serape. this is a poncho.,⛔,Oppose,Oppose,High
train:839:9,train,really? when was the last time you left the house?,🤨,Doubt,Doubt,Medium
train:839:10,train,i went to the market with penny.,ℹ️,Inform,Inform,Low
train:839:13,train,"in the next four to eight days, she's going to get very crabby.",🛑,Warn,Warn,Medium
train:839:14,train,"sweetheart, your little friend is concerned about you.",📢,Inform,Inform,Low
train:839:16,train,"wait, where are you going?",🛡️,Care,Care,Low
train:839:17,train,to my room and no one's allowed in.,🏃,Leave,Leave,Low
train:841:0,train,"good morning, snickerdoodle.",😊,Greet,Greet,Low
train:841:1,train,"but intelligently designed by a creator, right?",👌,Confirm,Confirm,Low
train:841:2,train,i'm not going to. i didn't say anything that wasn't true.,🙅,Oppose,Oppose,High
train:841:4,train,remember all the ass-kickings from the neighbor kids?,🤝,Confirm,Confirm,Low
train:841:5,train,"shower, shirt, shoes and let's shove off.",🗓️,Arrange,Arrange,Low
train:841:6,train,wouldn't have been any ass-kickings if that stupid death ray had worked.,🙄,Complain,Complain,High
train:842:0,train,really? that's impressive.,😕,Doubt,Doubt,Medium
train:843:2,train,"i'm sorry, we haven't been introduced.",🥺,Apologise,Apologise,Low
train:843:3,train,"now, that's impossible. you must've had him when you were a teenager.",😜,Joke,Joke,Low
train:843:6,train,okay.,🤝,Acknowledge,Acknowledge,Low
train:845:0,train,"yeah, glenn, this is terrible.",🤝,Agree,Agree,Low
train:845:1,train,"oh, i didn't make it. mateo did.",🙅,Oppose,Oppose,High
train:845:3,train,"wait, so, um, who's asking you these questions?",🤔,Doubt,Doubt,Medium
train:845:4,train,"well, that was a massive waste of time.",😏,Taunt,Taunt,High
train:846:0,train,"so the tub faucet is now working, but the drain is clogged with-i'm gonna say fur, not hair.",ℹ️,Inform,Inform,Low
train:846:1,train,"guys, corporate is coming down on employee fraternization due to a recent incident.",📝,Inform,Inform,Low
train:846:2,train,i'm not at liberty to say.,🤷,Refuse,Refuse,Low
train:846:3,train,and we actually just call it sex.,💬,Explain,Explain,Low
train:846:4,train,"oh, no, no way. i am just getting used to the wet horse smell coming out of elias's locker.",🚫,Refuse,Refuse,Low
train:846:5,train,"uh, no. mateo only needs to transfer because i'm at a district level.",💬,Explain,Explain,Low
train:846:6,train,i just need you guys to fill out these disclosure forms for me.,🚨,Ask for help,Ask for help,Low
train:846:7,train,"thank you. hi, sorry about that.",💛,Thank,Thank,Low
train:846:9,train,"sometimes when i'm on it, i hear somebody breathing.",📢,Inform,Inform,Low
train:847:0,train,it's a cloud 9 signature.,👋,Introduce,Introduce,Low
train:847:1,train,"they have a beauty concierge, their produce is all organic, and their cafe has never given anyone diarrhea.",👋,Introduce,Introduce,Low
train:847:2,train,"wait, do you think our store has a yelf?",🤔,Doubt,Doubt,Medium
train:847:3,train,i'm sure we do.,👍,Agree,Agree,Low
train:847:4,train,"ah, well, it's amazing how quickly you all made this about you.",🙄,Taunt,Taunt,High
train:847:5,train,we're famous! 168 reviews.,💸,Flaunt,Flaunt,Medium
train:847:6,train,ha! he's a good writer.,🏆,Praise,Praise,Low
train:847:7,train,"glen, just ignore this.",💛,Comfort,Comfort,Low
train:847:8,train,"no, uh, no.",⛔,Oppose,Oppose,High
train:847:9,train,"ugh, you don't get points for talking about it.",🙄,Taunt,Taunt,High
train:848:0,train,"hey, what'd you put for nature of relationship?",🤔,Asking for opinions,Asking for opinions,Low
train:848:1,train,"yeah, i agree with you. but we're not family members and we're definitely not married, so...",✅,Agree,Agree,Low
train:848:2,train,i'm calling corporate.,📅,Plan,Plan,Low
train:848:3,train,you've called corporate so much that you have memorized their number?,😕,Doubt,Doubt,Medium
train:848:4,train,you're gonna need to talk first.,📅,Arrange,Arrange,Low
train:848:5,train,ask for extension 224.,🗓️,Arrange,Arrange,Low
train:848:6,train,"if the operator hears my voice, she won't put me through.",💡,Explain,Explain,Low
train:849:0,train,"you know, i feel kinda bad that i got promoted and you guys didn't.",💸,Flaunt,Flaunt,Medium
train:849:1,train,"no, i just didn't realize this store was like nazi germany.",🤣,Joke,Joke,Low
train:849:2,train,"ve must see your documents. heil hitler, mein fuhrer.",😂,Joke,Joke,Low
train:849:3,train,do undocumented people have documents?,😕,Doubt,Doubt,Medium
train:849:4,train,"no. no, we don't.",⛔,Oppose,Oppose,High
train:849:6,train,"so, like, won't that be an issue?",🤨,Doubt,Doubt,Medium
train:850:5,train,you know what? maybe you should try talking to jeff.,💡,Advise,Advise,Low
train:850:6,train,"maybe he could-he could, like, fudge the paperwork or something.",💡,Advise,Advise,Low
train:850:7,train,that's okay. thanks anyway.,🙏,Thank,Thank,Low
train:850:9,train,screw it. i'll do it.,📅,Plan,Plan,Low
train:850:10,train,i'll marry you.,🗺️,Plan,Plan,Low
train:852:0,train,"oh, hey, amy. this is amy.",😊,Greet,Greet,Low
train:852:1,train,she's our intrepid floor supervisor.,🤝,Introduce,Introduce,Low
train:852:2,train,"amy, this is him.",📛,Introduce,Introduce,Low
train:852:3,train,frenchfryguy81.,👋,Introduce,Introduce,Low
train:852:4,train,tim.,😊,Greet,Greet,Low
train:852:5,train,the troll who wrote the yelp review.,📛,Introduce,Introduce,Low
train:852:6,train,"oh, oh. no, i wouldn't call him that.",👎,Oppose,Oppose,High
train:852:8,train,"yeah, anyway, i'm giving him the vip tour.",📋,Plan,Plan,Low
train:852:9,train,"come on, i'll show you the giant trash compactor.",📩,Invite,Invite,Low
train:852:10,train,"uh, i once wrote a review of the burger king down on delmar.",🤝,Introduce,Introduce,Low
train:854:0,train,we found a muddy tire in softlines.,ℹ️,Inform,Inform,Low
train:854:1,train,"oh, sorry, i'm just responding to all these old reviews.",😔,Apologise,Apologise,Low
train:854:2,train,"we have cleaned up the vomit, right?",🤝,Confirm,Confirm,Low
train:854:3,train,yeah. i believe so.,👍,Agree,Agree,Low
train:854:4,train,why would anyone write this?,😕,Doubt,Doubt,Medium
train:854:5,train,don't engage. you won't win.,⚠️,Prevent,Prevent,Medium
train:855:0,train,"yeah, that's all we're asking.",👍,Agree,Agree,Low
train:855:4,train,oh. i wouldn't say we're friends.,⛔,Oppose,Oppose,High
train:855:5,train,the thing is that i don't hate dina.,💡,Explain,Explain,Low
train:855:6,train,"eh, i'm just more ambivalent.",📖,Explain,Explain,Low
train:855:7,train,"yeah, i could go with apathy.",👍,Agree,Agree,Low
train:856:2,train,any interest in joining the military?,🤔,Asking for opinions,Asking for opinions,Low
train:856:3,train,i don't trust myself with a weapon.,👎,Oppose,Oppose,High
train:856:4,train,"oh, or you could just get beat up.",💡,Advise,Advise,Low
train:856:7,train,"no, it seems like you'd have to get your ass beat pretty bad.",⛔,Oppose,Oppose,High
train:856:8,train,"or, if you don't wanna get your ass beat, i'm still willing to marry you.",💡,Advise,Advise,Low
train:856:9,train,"oh, thank you, jonah.",👍,Thank,Thank,Low
train:857:1,train,yeah. thanks.,🙏,Thank,Thank,Low
train:857:3,train,"well, i wanted to talk to you, not just as a store manager.",💬,Explain,Explain,Low
train:857:4,train,"you know, i'm also a human being.",📖,Explain,Explain,Low
train:857:6,train,stupid.,😮‍💨,Complain,Complain,High
train:857:10,train,"no, no, no. it--it's symbolic.",🚫,Refuse,Refuse,Low
train:857:11,train,"look, i regretted that review as soon as i wrote it.",📝,Inform,Inform,Low
train:857:12,train,i'm sorry.,🙏,Apologise,Apologise,Low
train:858:0,train,what the hell?,😤,Complain,Complain,High
train:858:1,train,why did you do that?,🤨,Doubt,Doubt,Medium
train:858:2,train,'cause i felt like it.,💬,Explain,Explain,Low
train:858:3,train,what are you gonna do about it?,❓,Asking for opinions,Asking for opinions,Low
train:858:5,train,and that's going in your file for life.,🚨,Warn,Warn,Medium
train:858:8,train,"hey, brett. i'm mad at you, let's fight.",📝,Inform,Inform,Low
train:858:9,train,"oh, my god!",🚪,Leave,Leave,Low
train:860:0,train,"oh, so you'd just rather i get kicked out of the country?",😕,Doubt,Doubt,Medium
train:860:2,train,i am your friend.,💥,Emphasize,Emphasize,Low
train:860:3,train,that's why i offered to marry you.,💡,Explain,Explain,Low
train:860:4,train,"for the last time, i will not marry you, jonah!",🙅,Refuse,Refuse,Low
train:860:5,train,i-i don't wanna marry him.,💬,Explain,Explain,Low
train:860:6,train,i just think that he should wanna marry me.,💡,Explain,Explain,Low
train:860:7,train,"look, i know you don't want to hurt me, but not doing this is hurting me.",💡,Explain,Explain,Low
train:863:0,train,"ah, a little celebratory dinner tonight?",🍽️,Invite,Invite,Low
train:863:1,train,i made us a reservation at the place with the fish tank.,📩,Invite,Invite,Low
train:863:2,train,what? why?,😕,Doubt,Doubt,Medium
train:863:4,train,"it's complicated, but i-i just can't.",💡,Explain,Explain,Low
train:863:5,train,"all right, well, i mean, we talked about it.",💡,Explain,Explain,Low
train:863:6,train,i'm not...,💡,Explain,Explain,Low
train:863:9,train,are you breaking up with me?,🤔,Asking for opinions,Asking for opinions,Low
train:865:0,train,"hey, mateo, what's-what's going on, bud?",🧡,Care,Care,Low
train:865:2,train,i'm gonna pay for it.,📋,Plan,Plan,Low
train:865:3,train,"okay, you know what could help get your mind off the breakup?",🤔,Asking for opinions,Asking for opinions,Low
train:865:5,train,yeah.,🤝,Acknowledge,Acknowledge,Low
train:865:8,train,hey.,😊,Greet,Greet,Low
train:865:9,train,"i know this is tough for you, but just know that jeff wasn't attractive at all.",🥹,Comfort,Comfort,Low
train:865:11,train,you're welcome.,🚪,Leave,Leave,Low
train:865:12,train,"you thought jeff was hot, right?",✅,Confirm,Confirm,Low
train:866:0,train,"like, you would totally be into jeff, right?",🤝,Confirm,Confirm,Low
train:866:1,train,"oh, check this out. kids love me.",😎,Flaunt,Flaunt,Medium
train:866:2,train,"hey there, kiddos.",😊,Greet,Greet,Low
train:866:3,train,do you guys like batman?,🤝,Confirm,Confirm,Low
train:866:4,train,really?,🤔,Doubt,Doubt,Medium
train:866:5,train,move. excuse me.,🚪,Leave,Leave,Low
train:866:6,train,"yeah, i bet i could do that faster.",🤡,Taunt,Taunt,High
train:866:7,train,"what? no way, okay?",👎,Oppose,Oppose,High
train:870:0,train,"dad, did you tell amy to stop me from going out with jonah?",🤝,Confirm,Confirm,Low
train:870:1,train,what? no.,👎,Oppose,Oppose,High
train:870:2,train,"amy, is that true?",👌,Confirm,Confirm,Low
train:870:3,train,uh-huh.,🤝,Agree,Agree,Low
train:870:4,train,because glenn said it was because you're jealous and you have a crush on me.,💬,Explain,Explain,Low
train:870:6,train,"well, that's what you told me, remember?",⚠️,Warn,Warn,Medium
train:870:7,train,he's lying.,🤨,Criticize,Criticize,High
train:870:8,train,she's lying.,🤨,Criticize,Criticize,High
train:870:9,train,she's a sassy little liar.,😑,Criticize,Criticize,High
train:870:11,train,"okay, enough, enough, enough! dad.",🚫,Prevent,Prevent,Medium
train:870:12,train,are you really meddling again?,🤝,Confirm,Confirm,Low
train:870:13,train,"well, i g-honey, i love you so much...",💬,Explain,Explain,Low
train:870:15,train,really?,👌,Confirm,Confirm,Low
train:870:16,train,i made up all of that stuff about jonah because...,📖,Explain,Explain,Low
train:870:17,train,i have a little crush on jonah so i made up all of those lies.,💡,Explain,Explain,Low
train:870:18,train,"glenn is right; i am a sassy little liar, and i am very sorry.",😔,Apologise,Apologise,Low
train:871:0,train,you really think she can fit in there?,🤔,Doubt,Doubt,Medium
train:871:1,train,"no, i'm thinking about buying a new canteen.",👎,Oppose,Oppose,High
train:871:2,train,i can't believe i lost glenn's child.,🙄,Complain,Complain,High
train:871:4,train,what am i gonna do?,🥺,Ask for help,Ask for help,Low
train:871:8,train,bobbie sue!,✨,Greet,Greet,Low
train:871:9,train,it was my trap.,😎,Flaunt,Flaunt,Medium
train:872:0,train,"nine, ten--get your stuff.",📅,Arrange,Arrange,Low
train:872:2,train,"okay, bye.",🏃,Leave,Leave,Low
train:872:3,train,"uh, no, this is  willow.  what's  lord of the rings?",😕,Doubt,Doubt,Medium
train:872:4,train,"okay, guys, on three.",📅,Arrange,Arrange,Low
train:872:6,train,"i should tell you, i'm giving myrtle a ride home later.",📋,Plan,Plan,Low
train:872:11,train,thank god.,🙏,Thank,Thank,Low
train:872:13,train,"hey, jonah, why don't you come in for one?",🍽️,Invite,Invite,Low
train:872:15,train,"um, sure.",✅,Agree,Agree,Low
train:872:16,train,"wow, good thing you already look like an elf.",🌟,Praise,Praise,Low
train:872:17,train,"so jonah and glenn's daughter, huh?",👌,Confirm,Confirm,Low
train:872:18,train,yeah.,👍,Agree,Agree,Low
train:872:19,train,"what, what are you laughing at?",🧡,Care,Care,Low
train:872:20,train,"if you hurt her, i will murder you in real life until you're dead.",⚠️,Warn,Warn,Medium
train:875:0,train,what do we do? do we just toss them?,🤔,Asking for opinions,Asking for opinions,Low
train:875:1,train,"uh, well, first, we look for any naked pictures, and i will be doing that.",📋,Plan,Plan,Low
train:875:6,train,"jonah, relax. glenn likes you.",🫐,Comfort,Comfort,Low
train:875:9,train,just stop trying so hard.,☝️,Advise,Advise,Low
train:875:11,train,he's--he's gonna be fine with it.,💛,Comfort,Comfort,Low
train:875:12,train,does that look like a piece of a butt to you guys?,❓,Asking for opinions,Asking for opinions,Low
train:875:14,train,have you tried looking there?,✅,Confirm,Confirm,Low
train:876:0,train,"ha! oh, yo, cheyenne to the boneyard immediately stat.",📢,Inform,Inform,Low
train:876:1,train,"can we just get back to the scanning, though?",✅,Confirm,Confirm,Low
train:876:4,train,"like a week, or something?",😕,Doubt,Doubt,Medium
train:876:5,train,"all right, what's so funny? what, somebody fart?",😕,Doubt,Doubt,Medium
train:876:6,train,"oh. hey, myrtle.",👋,Greet,Greet,Low
train:876:7,train,"okay, how much money have you saved?",🧡,Care,Care,Low
train:876:9,train,i'm almost ready to head on out to california.,🗺️,Plan,Plan,Low
train:877:0,train,"just give it a little bit more time, okay?",❓,Asking for opinions,Asking for opinions,Low
train:877:1,train,"it's like--how are they gonna pay us so little for all this work we're doing, huh?",😮‍💨,Complain,Complain,High
train:877:4,train,"keep on spending, sheep.",😂,Joke,Joke,Low
train:878:1,train,coffee--cup of joe.,📖,Explain,Explain,Low
train:878:2,train,"no, why wouldn't you just say coffee?",🤔,Doubt,Doubt,Medium
train:878:3,train,"i don't know. uh, it's more fun?",💡,Explain,Explain,Low
train:878:4,train,"oh--oh, okay.",👌,Acknowledge,Acknowledge,Low
train:878:6,train,"it's fine, it's fine.",🥹,Comfort,Comfort,Low
train:878:8,train,"well, i was just about to eat lunch.",📅,Plan,Plan,Low
train:878:9,train,"how 'bout we, uh--how about we eat together, you know?",🍽️,Invite,Invite,Low
train:878:10,train,okay.,✅,Agree,Agree,Low
train:878:13,train,"no, i love it.",👎,Oppose,Oppose,High
train:880:0,train,"okay, try veronica harris.",📅,Arrange,Arrange,Low
train:880:1,train,she quit in 2011.,📝,Inform,Inform,Low
train:880:4,train,how is she doing?,🛡️,Care,Care,Low
train:880:5,train,another one went to prison?,🤔,Doubt,Doubt,Medium
train:880:6,train,not robin. meth hit her hard.,👎,Oppose,Oppose,High
train:881:0,train,"you know what, actually, uh, i-i think we should probably head back.",🧠,Advise,Advise,Low
train:881:1,train,my break just ended five minutes ago.,📢,Inform,Inform,Low
train:881:2,train,"well, why don't we call the boss?",💡,Advise,Advise,Low
train:881:4,train,can jonah have an extra long lunch?,❓,Asking for opinions,Asking for opinions,Low
train:881:6,train,you're the best. bye.,👏,Praise,Praise,Low
train:881:9,train,"excuse me, sir, do you take american dollars here?",🤔,Asking for opinions,Asking for opinions,Low
train:883:1,train,"so as his assistant, do you have to wear the tie?",😕,Doubt,Doubt,Medium
train:883:2,train,"uh, no.",🙅,Oppose,Oppose,High
train:883:3,train,"yeah, yeah.",✅,Agree,Agree,Low
train:883:4,train,i just love the tie.,🌟,Praise,Praise,Low
train:883:5,train,"no, no--no--no, just, like, until kristen and i break up.",👎,Oppose,Oppose,High
train:883:8,train,"the tie just makes me so happy, man.",🏆,Praise,Praise,Low
train:885:0,train,what do you think our first one should be?,💭,Asking for opinions,Asking for opinions,Low
train:885:1,train,i'm gonna go to the men's room.,👋,Leave,Leave,Low
train:886:1,train,"hey, what do you think about going to a baseball game with me this weekend?",🎉,Invite,Invite,Low
train:886:3,train,"yeah, you're probably right.",✅,Agree,Agree,Low
train:887:0,train,"hey, dina.",👋,Greet,Greet,Low
train:887:1,train,how are things going with bo?,🧡,Care,Care,Low
train:887:2,train,"uh, is he doing okay?",🛡️,Care,Care,Low
train:887:3,train,"sorry, surveillance head.",🥺,Apologise,Apologise,Low
train:887:5,train,oh. okay.,✅,Acknowledge,Acknowledge,Low
train:887:7,train,"oh...okay, good.",🤝,Acknowledge,Acknowledge,Low
train:887:8,train,you should really have a little more trust in your man.,🧠,Advise,Advise,Low
train:887:9,train,yeah.,🤝,Acknowledge,Acknowledge,Low
train:887:10,train,you're right. i should trust him.,🤝,Agree,Agree,Low
train:887:11,train,thanks.,💛,Thank,Thank,Low
train:887:12,train,it's not my fault.,💬,Explain,Explain,Low
train:887:13,train,okay.,✅,Acknowledge,Acknowledge,Low
train:888:0,train,"so corporate sent me two tickets to this weekend's cardinals game, so i'm gonna pick one employee to go with me...",ℹ️,Inform,Inform,Low
train:888:1,train,"so all your names are in here, and it's time to pick now.",📝,Inform,Inform,Low
train:888:2,train,"so, uh, if you, uh, see us on the jumbotron, this is how that happened.",ℹ️,Inform,Inform,Low
train:888:3,train,that's a great idea.,👏,Praise,Praise,Low
train:888:4,train,oh...,👌,Acknowledge,Acknowledge,Low
train:888:5,train,"i-i meant, like, um, when this nearest weekend is over, then that weekend.",💡,Explain,Explain,Low
train:888:10,train,"no, glenn, i did-i didn't win.",🙅,Oppose,Oppose,High
train:889:0,train,i'll put this on my new assistant.,📅,Plan,Plan,Low
train:889:1,train,"hey, so, listen, i'm sorry i lied about wanting to hang out.",🥺,Apologise,Apologise,Low
train:889:2,train,your breath is warm.,👏,Praise,Praise,Low
train:889:4,train,"glen, i, uh...   i get that you felt weird about me dating kristen, and--i don't know--i guess i just thought if we spent some time together, maybe i could win you over.",📖,Explain,Explain,Low
train:889:6,train,it's tricky.,😤,Complain,Complain,High
train:889:7,train,absolutely. you have my word.,👍,Agree,Agree,Low
train:889:8,train,"no, we met for breakfast at 4:00 a.m. at a gas station.",🙅,Oppose,Oppose,High
train:889:9,train,"thanks, that's what i thought.",💛,Thank,Thank,Low
train:890:0,train,"eh, why wait?",🤔,Doubt,Doubt,Medium
train:890:1,train,don't we sell one of those french presses here in the store?,✅,Confirm,Confirm,Low
train:890:2,train,what?,😕,Doubt,Doubt,Medium
train:890:3,train,she's a cloud 9 model.,🤝,Introduce,Introduce,Low
train:890:4,train,yep.,👍,Agree,Agree,Low
train:890:5,train,nope.,🙅,Oppose,Oppose,High
train:892:0,train,"what? no, no, no, it's not what you think, okay?",👎,Oppose,Oppose,High
train:892:1,train,"i was just gonna hide out here until the store closes, and then i was gonna rob the place.",💬,Explain,Explain,Low
train:892:3,train,"wow, you know, i love how you know me so well.",🏆,Praise,Praise,Low
train:892:4,train,"yeah, i was doing this for you, okay?",📖,Explain,Explain,Low
train:892:5,train,so our wedding would be sick as hell.,💡,Explain,Explain,Low
train:892:7,train,i don't need all that.,🙅,Oppose,Oppose,High
train:892:9,train,"damn, girl, you're too good for me.",🌟,Praise,Praise,Low
train:892:10,train,totally.,👍,Agree,Agree,Low
train:894:0,train,"all right, i'm moving my infantry division augmented by a battalion of orcs from lord of the rings.",🗺️,Plan,Plan,Low
train:894:3,train,"no, no, no. orcs are magic.",🙅,Oppose,Oppose,High
train:894:5,train,why don't you just have robert e. lee charge the line with shiva and ganesh?,🤔,Doubt,Doubt,Medium
train:894:6,train,shiva and ganesh?,🤨,Doubt,Doubt,Medium
train:894:7,train,the hindu gods against the entire union army?,😕,Doubt,Doubt,Medium
train:894:9,train,i'll be back.,👋,Leave,Leave,Low
train:894:11,train,what do you recommend for someone with a man-sized appetite from a morning of weight-training and cardio-funk?,💭,Asking for opinions,Asking for opinions,Low
train:894:12,train,a shower.,☝️,Advise,Advise,Low
train:894:14,train,"all right, thank you. and sheldon?",🙏,Thank,Thank,Low
train:894:16,train,just get a hamburger. you like hamburgers.,💡,Advise,Advise,Low
train:894:17,train,i like the hamburgers where we usually eat.,💬,Explain,Explain,Low
train:894:18,train,i'm sorry. give him a hamburger.,😔,Apologise,Apologise,Low
train:894:19,train,in a world that already includes a big boy why would i settle for something like a big boy?,😕,Doubt,Doubt,Medium
train:894:20,train,waitresses don't yell at you at big boy.,🙄,Complain,Complain,High
train:894:21,train,"hey, leonard. hi, guys.",✨,Greet,Greet,Low
train:894:22,train,"leslie, this is penny, she lives across the hall from sheldon and me.",👋,Introduce,Introduce,Low
train:894:24,train,"howard, i've asked you not to do that.",🛑,Warn,Warn,Medium
train:894:25,train,leslie and i do research together at the university.,👋,Introduce,Introduce,Low
train:894:26,train,"oh, wow. a girl scientist.",🌟,Praise,Praise,Low
train:894:29,train,what happened to elliott wong?,🫒,Care,Care,Low
train:894:35,train,your friend's really cute. anything going on with you two?,🧡,Care,Care,Low
train:894:36,train,leslie?,🤔,Doubt,Doubt,Medium
train:894:37,train,"no, no. what, are you kidding?",👎,Oppose,Oppose,High
train:894:39,train,"thank you, sheldon.",🤡,Taunt,Taunt,High
train:894:40,train,i'm sorry. was that supposed to be a secret?,🙏,Apologise,Apologise,Low
train:894:41,train,that's too bad. you guys would make a cute couple.,🏃,Leave,Leave,Low
train:896:0,train,"if you're up for it, we could practice that middle section again.",🍽️,Invite,Invite,Low
train:896:1,train,sure. why not?,👍,Agree,Agree,Low
train:896:3,train,really?,🤔,Doubt,Doubt,Medium
train:896:12,train,so how about it?,🫒,Care,Care,Low
train:896:15,train,there's nothing going on between penny and me.,📖,Explain,Explain,Low
train:896:16,train,so you're open to a sexual relationship?,💭,Asking for opinions,Asking for opinions,Low
train:896:17,train,"yeah. yeah, i guess i am.",✅,Agree,Agree,Low
train:896:18,train,it is good.,👏,Praise,Praise,Low
train:897:0,train,"oh. hey, sheldon. what's going on?",✨,Greet,Greet,Low
train:897:4,train,just come with me.,🎉,Invite,Invite,Low
train:897:6,train,"come on, you went to college.",😮‍💨,Complain,Complain,High
train:897:7,train,"yes, but i was 11.",👍,Agree,Agree,Low
train:897:8,train,"a tie on the doorknob usually means someone doesn't wanna be disturbed because they're, you know, getting busy.",📖,Explain,Explain,Low
train:897:9,train,so you're saying leonard has a girl in there?,🤨,Doubt,Doubt,Medium
train:897:10,train,we really shouldn't be standing here.,🏃,Leave,Leave,Low
train:898:0,train,this is very awkward.,😮‍💨,Complain,Complain,High
train:898:1,train,"oh, come on. you know, leonard's had girls over before, right?",🤝,Confirm,Confirm,Low
train:898:3,train,"wait, wait. you had to leave the state because your roommate was having sex?",🤔,Doubt,Doubt,Medium
train:898:5,train,so do you know who's in there?,🫒,Care,Care,Low
train:898:10,train,okay. night.,🏃,Leave,Leave,Low
train:898:11,train,"no, don't. wait, hold on.",🚫,Prevent,Prevent,Medium
train:898:12,train,do i wait to greet them with a refreshing beverage?,🤔,Asking for opinions,Asking for opinions,Low
train:898:15,train,"hi, leonard?",✨,Greet,Greet,Low
train:898:16,train,it's me.,👋,Introduce,Introduce,Low
train:898:17,train,sheldon.,🤝,Introduce,Introduce,Low
train:899:1,train,someone touched my board.,🙄,Complain,Complain,High
train:899:2,train,"oh, god, my board.",😮‍💨,Complain,Complain,High
train:899:4,train,"hey, what's the matter?",🤔,Doubt,Doubt,Medium
train:899:5,train,equations. someone's tampered with my equations.,😤,Complain,Complain,High
train:899:7,train,the sign's been changed.,😤,Complain,Complain,High
train:899:8,train,"oh, yeah.",✅,Acknowledge,Acknowledge,Low
train:899:9,train,but doesn't that fix the problem you've been having?,🤔,Doubt,Doubt,Medium
train:899:10,train,are you insane? are you out of your mind?,🤨,Criticize,Criticize,High
train:899:13,train,you did this?,🫒,Care,Care,Low
train:899:14,train,"yeah. i noticed it when i got up to get water, so i fixed it.",👍,Agree,Agree,Low
train:899:16,train,"pretty cool, huh?",❓,Asking for opinions,Asking for opinions,Low
train:899:17,train,"listen, i gotta get to the lab.",🏃,Leave,Leave,Low
train:899:18,train,thanks for a great night.,🙏,Thank,Thank,Low
train:899:19,train,thank you. i'll see you at work.,💛,Thank,Thank,Low
train:900:2,train,why do you ask?,🤨,Doubt,Doubt,Medium
train:900:4,train,so is it serious? do you like her?,🫒,Care,Care,Low
train:900:5,train,"sheldon, we have to go.",🚪,Leave,Leave,Low
